21
# x y z
-15	0	0
-13.5	0	0
-12	0	0
-10.5	0	0
-9	0	0
-7.5	0	0
-6	0	0
-4.5	0	0
-3	0	0
-1.5	0	0
0	0	0
1.5	0	0
3	0	0
4.5	0	0
6	0	0
7.5	0	0
9	0	0
10.5	0	0
12	0	0
13.5	0	0
15	0	0
171
# a b m n err i ip iperr k r rhoa u valid 
1	2	3	4	1.00003016623169e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-2.82743338823081e+01	-3.29165381010401e+00	9.30693188518525e+01	0.00000000000000e+00	1
2	3	4	5	1.00003022248619e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-2.82743338823081e+01	-3.29257170310773e+00	9.30952716651078e+01	0.00000000000000e+00	1
3	4	5	6	1.00003025910744e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-2.82743338823081e+01	-3.29415453272549e+00	9.31400251181993e+01	0.00000000000000e+00	1
4	5	6	7	1.00003005021080e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-2.82743338823081e+01	-3.26935704980963e+00	9.24388928067955e+01	0.00000000000000e+00	1
5	6	7	8	1.00002966309130e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-2.82743338823081e+01	-3.37816007044874e+00	9.55152257397493e+01	0.00000000000000e+00	1
6	7	8	9	1.00002948382861e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-2.82743338823081e+01	-3.32347190782151e+00	9.39689543702171e+01	0.00000000000000e+00	1
7	8	9	10	1.00002951087006e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-2.82743338823081e+01	-3.36969844145968e+00	9.52759788165245e+01	0.00000000000000e+00	1
8	9	10	11	1.00002967803031e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-2.82743338823081e+01	-3.38085870163618e+00	9.55915277389682e+01	0.00000000000000e+00	1
9	10	11	12	1.00002982894698e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-2.82743338823081e+01	-3.40437368606173e+00	9.62563982598536e+01	0.00000000000000e+00	1
10	11	12	13	1.00003073965449e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-2.82743338823081e+01	-3.20853382811405e+00	9.07191567287770e+01	0.00000000000000e+00	1
11	12	13	14	1.00003227409940e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-2.82743338823081e+01	-3.14262331989890e+00	8.88555810131491e+01	0.00000000000000e+00	1
12	13	14	15	1.00003127104806e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-2.82743338823081e+01	-3.18890902449451e+00	9.01642784788633e+01	0.00000000000000e+00	1
13	14	15	16	1.00003058620733e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-2.82743338823081e+01	-3.25115022900881e+00	9.19241070765376e+01	0.00000000000000e+00	1
14	15	16	17	1.00003021462014e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-2.82743338823081e+01	-3.34892243361215e+00	9.46885510339018e+01	0.00000000000000e+00	1
15	16	17	18	1.00002995283225e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-2.82743338823081e+01	-3.39529059957667e+00	9.59995800398930e+01	0.00000000000000e+00	1
16	17	18	19	1.00002990117829e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-2.82743338823081e+01	-3.28778780237005e+00	9.29600100583908e+01	0.00000000000000e+00	1
17	18	19	20	1.00003000044109e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-2.82743338823081e+01	-3.30996653946746e+00	9.35870990761711e+01	0.00000000000000e+00	1
18	19	20	21	1.00003001686343e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-2.82743338823081e+01	-3.35088243228397e+00	9.47439686907579e+01	0.00000000000000e+00	1
1	2	4	5	1.00013301741252e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.13097335529233e+02	-7.59136347896767e-01	8.58562982505169e+01	0.00000000000000e+00	1
2	3	5	6	1.00013278039679e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.13097335529233e+02	-7.43953690775944e-01	8.41391801838979e+01	0.00000000000000e+00	1
3	4	6	7	1.00012934677668e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.13097335529233e+02	-7.62836424160816e-01	8.62747670172358e+01	0.00000000000000e+00	1
4	5	7	8	1.00012327519153e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.13097335529233e+02	-8.11181421300578e-01	9.17424573799112e+01	0.00000000000000e+00	1
5	6	8	9	1.00011837499682e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.13097335529233e+02	-8.33665844491505e-01	9.42853857337168e+01	0.00000000000000e+00	1
